id,date,time,delivery,address_id
9400,2015-06-07,14:05:54,1,125
9401,2015-06-07,14:12:34,1,133
9402,2015-06-07,14:29:22,0,-1
9403,2015-06-07,14:55:47,1,5
9404,2015-06-07,15:11:49,0,-1
9405,2015-06-07,15:30:18,1,12
9406,2015-06-07,15:31:15,0,-1
9407,2015-06-07,15:46:15,1,25
9408,2015-06-07,15:48:12,1,72
9409,2015-06-07,15:51:41,1,25
9410,2015-06-07,15:59:43,1,11
9411,2015-06-07,16:06:31,1,50
9412,2015-06-07,16:24:57,1,62
9413,2015-06-07,16:28:28,1,128
9414,2015-06-07,16:32:18,0,-1
9415,2015-06-07,16:50:20,1,120
9416,2015-06-07,16:54:40,1,107
9417,2015-06-07,16:58:49,0,-1
9418,2015-06-07,17:18:18,0,-1
9419,2015-06-07,17:28:15,1,74
9420,2015-06-07,17:32:53,1,30
9421,2015-06-07,17:39:43,0,-1
9422,2015-06-07,17:41:11,1,31
9423,2015-06-07,17:46:01,1,131
9424,2015-06-07,17:53:40,1,127
9425,2015-06-07,18:02:14,0,-1
9426,2015-06-07,18:04:32,1,95
9427,2015-06-07,18:09:27,1,54
9428,2015-06-07,18:26:06,1,105
9429,2015-06-07,18:29:40,0,-1
9430,2015-06-07,18:39:30,1,13
9431,2015-06-07,18:46:17,1,46
9432,2015-06-07,18:50:27,1,59
9433,2015-06-07,18:50:35,0,-1
9434,2015-06-07,18:59:13,1,9
9435,2015-06-07,19:11:36,1,2
9436,2015-06-07,19:25:32,1,71
9437,2015-06-07,19:25:37,1,132
9438,2015-06-07,19:43:41,1,37
9439,2015-06-07,20:28:24,1,64
9440,2015-06-07,20:31:06,0,-1
9441,2015-06-07,21:07:28,1,113
9442,2015-06-07,21:14:20,0,-1
9443,2015-06-07,21:31:49,0,-1
9444,2015-06-07,22:15:53,1,120
9445,2015-06-07,22:17:59,0,-1
9446,2015-06-08,11:40:54,1,84
9447,2015-06-08,11:53:59,1,23
9448,2015-06-08,11:55:57,0,-1
9449,2015-06-08,11:59:07,1,55
9450,2015-06-08,12:00:36,0,-1
9451,2015-06-08,12:11:20,1,15
9452,2015-06-08,12:28:43,1,88
9453,2015-06-08,12:31:45,0,-1
9454,2015-06-08,12:32:42,1,70
9455,2015-06-08,12:36:47,1,30
9456,2015-06-08,12:42:00,1,124
9457,2015-06-08,12:50:34,0,-1
9458,2015-06-08,12:57:08,1,141
9459,2015-06-08,13:01:19,0,-1
9460,2015-06-08,13:04:04,1,111
9461,2015-06-08,13:05:41,0,-1
9462,2015-06-08,13:26:34,1,88
9463,2015-06-08,13:26:37,0,-1
9464,2015-06-08,13:30:45,1,85
9465,2015-06-08,13:59:54,1,84
9466,2015-06-08,14:04:07,0,-1
9467,2015-06-08,14:25:49,1,43
9468,2015-06-08,14:44:15,1,74
9469,2015-06-08,14:46:09,1,105
9470,2015-06-08,15:48:26,0,-1
9471,2015-06-08,16:09:26,0,-1
9472,2015-06-08,16:20:45,1,136
9473,2015-06-08,16:48:08,1,100
9474,2015-06-08,17:07:59,1,106
9475,2015-06-08,17:08:53,0,-1
9476,2015-06-08,17:19:12,1,86
9477,2015-06-08,17:28:27,1,75
9478,2015-06-08,17:36:57,1,49
9479,2015-06-08,17:44:00,1,90
9480,2015-06-08,17:56:11,0,-1
9481,2015-06-08,17:56:13,1,119
9482,2015-06-08,18:00:24,1,66
9483,2015-06-08,18:03:51,1,131
9484,2015-06-08,18:20:09,1,42
9485,2015-06-08,18:21:42,1,105
9486,2015-06-08,18:30:53,1,134
9487,2015-06-08,18:30:58,1,103
9488,2015-06-08,18:37:28,1,7
9489,2015-06-08,18:38:39,1,138
9490,2015-06-08,18:46:41,1,43
9491,2015-06-08,18:48:31,1,35
9492,2015-06-08,18:55:02,1,86
9493,2015-06-08,18:59:40,0,-1
9494,2015-06-08,19:15:17,1,108
9495,2015-06-08,19:15:41,1,14
9496,2015-06-08,19:24:02,0,-1
9497,2015-06-08,19:53:37,1,8
9498,2015-06-08,20:23:58,0,-1
9499,2015-06-08,20:24:05,1,36
9500,2015-06-08,20:35:11,1,84
9501,2015-06-08,21:06:29,1,107
9502,2015-06-08,21:47:59,0,-1
9503,2015-06-08,22:23:26,1,75
9504,2015-06-09,11:40:29,1,5
9505,2015-06-09,11:50:09,1,56
9506,2015-06-09,11:55:15,0,-1
9507,2015-06-09,12:06:20,1,120
9508,2015-06-09,12:07:38,1,68
9509,2015-06-09,12:07:47,1,73
9510,2015-06-09,12:08:41,0,-1
9511,2015-06-09,12:11:21,1,133
9512,2015-06-09,12:29:59,1,102
9513,2015-06-09,12:42:51,1,72
9514,2015-06-09,12:43:48,0,-1
9515,2015-06-09,12:46:36,0,-1
9516,2015-06-09,12:52:00,1,68
9517,2015-06-09,12:56:24,0,-1
9518,2015-06-09,12:58:08,0,-1
9519,2015-06-09,13:15:21,1,6
9520,2015-06-09,13:19:08,1,68
9521,2015-06-09,13:19:38,1,106
9522,2015-06-09,13:24:58,1,38
9523,2015-06-09,13:25:32,1,99
9524,2015-06-09,13:48:24,1,13
9525,2015-06-09,14:03:08,0,-1
9526,2015-06-09,14:05:58,1,11
9527,2015-06-09,14:17:24,1,47
9528,2015-06-09,14:23:35,1,89
9529,2015-06-09,14:29:07,1,72
9530,2015-06-09,14:38:58,0,-1
9531,2015-06-09,14:43:18,0,-1
9532,2015-06-09,14:49:14,1,142
9533,2015-06-09,14:59:23,1,24
9534,2015-06-09,15:08:04,0,-1
9535,2015-06-09,15:15:45,0,-1
9536,2015-06-09,16:06:53,0,-1
9537,2015-06-09,16:22:01,1,114
9538,2015-06-09,16:27:25,1,111
9539,2015-06-09,16:33:42,0,-1
9540,2015-06-09,16:33:45,1,111
9541,2015-06-09,16:46:56,0,-1
9542,2015-06-09,17:00:19,0,-1
9543,2015-06-09,17:05:58,1,115
9544,2015-06-09,17:08:20,1,29
9545,2015-06-09,17:14:17,1,66
9546,2015-06-09,17:20:30,0,-1
9547,2015-06-09,17:29:10,1,46
9548,2015-06-09,17:34:42,1,69
9549,2015-06-09,17:47:42,1,61
9550,2015-06-09,17:51:14,1,100
9551,2015-06-09,18:21:43,1,118
9552,2015-06-09,18:30:00,0,-1
9553,2015-06-09,18:49:09,1,16
9554,2015-06-09,18:59:04,1,72
9555,2015-06-09,19:09:39,0,-1
9556,2015-06-09,19:19:31,0,-1
9557,2015-06-09,19:24:11,0,-1
9558,2015-06-09,19:27:17,1,80
9559,2015-06-09,20:06:09,0,-1
9560,2015-06-09,20:11:07,1,134
9561,2015-06-09,20:17:22,1,44
9562,2015-06-09,20:18:13,1,1
9563,2015-06-09,20:42:21,1,116
9564,2015-06-09,20:53:24,1,141
9565,2015-06-09,20:58:15,0,-1
9566,2015-06-09,21:03:53,1,108
9567,2015-06-09,21:42:20,1,95
9568,2015-06-09,21:57:40,1,76
9569,2015-06-10,11:42:13,1,92
9570,2015-06-10,11:43:17,1,90
9571,2015-06-10,11:49:26,0,-1
9572,2015-06-10,12:01:19,1,20
9573,2015-06-10,12:06:00,1,97
9574,2015-06-10,12:13:01,1,53
9575,2015-06-10,12:20:23,1,16
9576,2015-06-10,12:27:17,1,29
9577,2015-06-10,12:31:07,0,-1
9578,2015-06-10,12:33:07,1,66
9579,2015-06-10,12:38:34,1,119
9580,2015-06-10,12:44:49,1,13
9581,2015-06-10,12:50:18,0,-1
9582,2015-06-10,12:55:46,0,-1
9583,2015-06-10,13:06:28,1,1
9584,2015-06-10,13:06:29,0,-1
9585,2015-06-10,13:09:37,0,-1
9586,2015-06-10,13:15:21,1,34
9587,2015-06-10,13:17:50,0,-1
9588,2015-06-10,13:19:56,0,-1
9589,2015-06-10,13:34:03,0,-1
9590,2015-06-10,13:34:29,0,-1
9591,2015-06-10,13:56:58,1,30
9592,2015-06-10,14:19:49,0,-1
9593,2015-06-10,14:22:15,1,18
9594,2015-06-10,14:40:05,1,63
9595,2015-06-10,15:33:02,1,46
9596,2015-06-10,15:55:45,1,119
9597,2015-06-10,15:58:00,1,85
9598,2015-06-10,16:05:13,1,118
9599,2015-06-10,16:08:07,1,78
9600,2015-06-10,16:28:19,1,44
9601,2015-06-10,16:34:20,0,-1
9602,2015-06-10,17:03:57,1,62
9603,2015-06-10,17:15:36,1,95
9604,2015-06-10,17:32:37,1,99
9605,2015-06-10,17:34:14,0,-1
9606,2015-06-10,17:36:12,1,21
9607,2015-06-10,18:00:23,1,118
9608,2015-06-10,18:05:08,0,-1
9609,2015-06-10,18:09:00,1,75
9610,2015-06-10,18:18:42,0,-1
9611,2015-06-10,18:23:15,1,101
9612,2015-06-10,18:25:11,1,8
9613,2015-06-10,18:49:11,1,95
9614,2015-06-10,18:49:28,1,45
9615,2015-06-10,18:56:45,0,-1
9616,2015-06-10,19:10:03,0,-1
9617,2015-06-10,19:44:27,0,-1
9618,2015-06-10,20:16:51,0,-1
9619,2015-06-10,20:26:35,1,122
9620,2015-06-10,21:45:01,0,-1
9621,2015-06-10,22:10:55,0,-1
9622,2015-06-10,22:29:03,1,81
9623,2015-06-11,11:25:26,0,-1
9624,2015-06-11,11:35:49,1,120
9625,2015-06-11,11:40:54,1,106
9626,2015-06-11,11:58:25,1,23
9627,2015-06-11,12:01:33,1,2
9628,2015-06-11,12:03:40,1,37
9629,2015-06-11,12:11:07,1,82
9630,2015-06-11,12:12:58,1,83
9631,2015-06-11,12:18:23,1,139
9632,2015-06-11,12:26:10,1,6
9633,2015-06-11,12:50:57,1,48
9634,2015-06-11,12:52:36,1,109
9635,2015-06-11,12:59:19,1,36
9636,2015-06-11,13:06:58,1,110
9637,2015-06-11,13:11:46,0,-1
9638,2015-06-11,13:13:03,1,124
9639,2015-06-11,13:24:09,1,136
9640,2015-06-11,13:24:50,1,44
9641,2015-06-11,13:26:40,1,115
9642,2015-06-11,13:34:07,1,53
9643,2015-06-11,13:40:06,0,-1
9644,2015-06-11,13:56:49,1,128
9645,2015-06-11,14:08:01,0,-1
9646,2015-06-11,14:25:16,1,61
9647,2015-06-11,14:26:07,0,-1
9648,2015-06-11,14:31:52,1,33
9649,2015-06-11,14:50:04,1,70
9650,2015-06-11,14:53:12,1,0
9651,2015-06-11,15:24:50,1,112
9652,2015-06-11,15:25:11,1,33
9653,2015-06-11,15:57:56,1,20
9654,2015-06-11,15:58:18,1,6
9655,2015-06-11,16:01:50,0,-1
9656,2015-06-11,16:09:55,1,135
9657,2015-06-11,16:13:21,1,74
9658,2015-06-11,16:26:54,1,52
9659,2015-06-11,16:33:54,1,56
9660,2015-06-11,16:39:15,0,-1
9661,2015-06-11,17:15:03,1,67
9662,2015-06-11,17:26:40,1,142
9663,2015-06-11,17:28:39,0,-1
9664,2015-06-11,17:33:45,1,96
9665,2015-06-11,17:35:20,1,73
9666,2015-06-11,17:45:47,0,-1
9667,2015-06-11,17:47:35,1,61
9668,2015-06-11,18:05:41,0,-1
9669,2015-06-11,18:14:01,0,-1
9670,2015-06-11,18:17:23,1,55
9671,2015-06-11,18:17:33,0,-1
9672,2015-06-11,18:19:52,0,-1
9673,2015-06-11,18:21:54,0,-1
9674,2015-06-11,18:30:26,1,84
9675,2015-06-11,18:42:40,0,-1
9676,2015-06-11,19:14:04,0,-1
9677,2015-06-11,19:31:08,1,136
9678,2015-06-11,19:56:19,1,85
9679,2015-06-11,20:02:12,1,99
9680,2015-06-11,20:02:18,1,142
9681,2015-06-11,20:04:43,0,-1
9682,2015-06-11,20:07:34,1,84
9683,2015-06-11,20:10:05,1,90
9684,2015-06-11,20:12:31,1,142
9685,2015-06-11,20:33:52,1,109
9686,2015-06-11,21:03:42,0,-1
9687,2015-06-11,21:04:43,1,11
9688,2015-06-11,21:15:19,1,48
9689,2015-06-11,21:23:36,1,126
9690,2015-06-11,21:43:38,0,-1
9691,2015-06-12,11:30:52,0,-1
9692,2015-06-12,12:06:28,0,-1
9693,2015-06-12,12:09:32,1,137
9694,2015-06-12,12:14:32,1,69
9695,2015-06-12,12:28:13,0,-1
9696,2015-06-12,12:31:47,0,-1
9697,2015-06-12,12:35:52,0,-1
9698,2015-06-12,12:48:33,1,140
9699,2015-06-12,12:58:48,1,103
9700,2015-06-12,13:02:40,0,-1
9701,2015-06-12,13:08:40,1,117
9702,2015-06-12,13:10:02,0,-1
9703,2015-06-12,13:18:44,1,40
9704,2015-06-12,13:20:00,0,-1
9705,2015-06-12,13:28:13,0,-1
9706,2015-06-12,14:01:35,0,-1
9707,2015-06-12,14:03:44,1,1
9708,2015-06-12,14:10:55,0,-1
9709,2015-06-12,14:23:47,1,50
9710,2015-06-12,14:34:06,1,51
9711,2015-06-12,14:47:39,1,51
9712,2015-06-12,15:17:32,1,83
9713,2015-06-12,15:29:38,0,-1
9714,2015-06-12,15:32:54,1,114
9715,2015-06-12,15:37:01,1,133
9716,2015-06-12,15:39:41,0,-1
9717,2015-06-12,15:40:15,0,-1
9718,2015-06-12,15:52:38,1,119
9719,2015-06-12,15:54:59,0,-1
9720,2015-06-12,16:16:31,1,68
9721,2015-06-12,16:24:25,0,-1
9722,2015-06-12,16:28:57,1,17
9723,2015-06-12,16:55:31,1,27
9724,2015-06-12,17:08:22,1,132
9725,2015-06-12,17:12:23,1,56
9726,2015-06-12,17:13:43,1,75
9727,2015-06-12,17:25:15,0,-1
9728,2015-06-12,17:39:20,1,106
9729,2015-06-12,17:41:15,0,-1
9730,2015-06-12,17:59:29,0,-1
9731,2015-06-12,18:08:14,1,2
9732,2015-06-12,18:18:37,1,93
9733,2015-06-12,18:35:50,1,110
9734,2015-06-12,18:43:49,1,87
9735,2015-06-12,18:53:08,1,25
9736,2015-06-12,19:07:21,0,-1
9737,2015-06-12,19:20:18,1,125
9738,2015-06-12,19:20:22,0,-1
9739,2015-06-12,19:58:13,1,47
9740,2015-06-12,20:00:30,0,-1
9741,2015-06-12,20:01:57,1,43
9742,2015-06-12,20:05:46,1,39
9743,2015-06-12,20:12:19,1,120
9744,2015-06-12,20:15:45,1,97
9745,2015-06-12,20:19:07,1,18
9746,2015-06-12,20:28:28,1,10
9747,2015-06-12,20:30:35,0,-1
9748,2015-06-12,20:51:01,1,128
9749,2015-06-12,21:32:06,1,131
9750,2015-06-12,21:32:54,0,-1
9751,2015-06-12,22:26:52,1,34
9752,2015-06-13,12:23:13,0,-1
9753,2015-06-13,12:39:22,0,-1
9754,2015-06-13,12:54:38,1,67
9755,2015-06-13,13:02:09,1,33
9756,2015-06-13,13:02:45,1,71
9757,2015-06-13,13:03:20,1,41
9758,2015-06-13,13:15:30,0,-1
9759,2015-06-13,13:17:54,1,97
9760,2015-06-13,13:26:22,1,121
9761,2015-06-13,13:40:36,0,-1
9762,2015-06-13,13:57:43,1,1
9763,2015-06-13,14:39:25,1,63
9764,2015-06-13,14:51:27,0,-1
9765,2015-06-13,14:52:18,1,40
9766,2015-06-13,14:54:51,1,36
9767,2015-06-13,14:59:22,0,-1
9768,2015-06-13,15:15:14,1,110
9769,2015-06-13,16:07:15,1,65
9770,2015-06-13,16:09:25,0,-1
9771,2015-06-13,16:11:12,1,112
9772,2015-06-13,16:14:58,0,-1
9773,2015-06-13,16:17:30,1,95
9774,2015-06-13,16:40:24,1,90
9775,2015-06-13,16:40:44,0,-1
9776,2015-06-13,16:44:37,0,-1
9777,2015-06-13,16:58:52,1,90
9778,2015-06-13,17:01:55,1,96
9779,2015-06-13,17:15:14,1,60
9780,2015-06-13,17:42:36,1,37
9781,2015-06-13,17:47:28,1,8
9782,2015-06-13,18:14:37,0,-1
9783,2015-06-13,18:15:08,1,115
9784,2015-06-13,18:16:54,1,90
9785,2015-06-13,18:17:12,0,-1
9786,2015-06-13,18:19:17,1,52
9787,2015-06-13,18:20:30,1,122
9788,2015-06-13,18:25:56,1,79
9789,2015-06-13,18:47:01,1,52
9790,2015-06-13,18:52:49,1,108
9791,2015-06-13,18:53:13,0,-1
9792,2015-06-13,18:54:10,1,36
9793,2015-06-13,19:06:28,0,-1
9794,2015-06-13,19:09:41,1,104
9795,2015-06-13,19:11:51,0,-1
9796,2015-06-13,19:44:56,1,6
9797,2015-06-13,20:00:41,1,78
9798,2015-06-13,20:03:31,1,12
9799,2015-06-13,20:07:28,1,37
9800,2015-06-13,20:09:35,0,-1
9801,2015-06-13,20:10:21,1,61
9802,2015-06-13,20:15:42,1,31
9803,2015-06-13,20:27:55,1,33
9804,2015-06-13,20:32:47,1,45
9805,2015-06-13,20:56:24,0,-1
9806,2015-06-13,21:13:12,0,-1
9807,2015-06-13,21:28:17,0,-1
9808,2015-06-13,21:32:45,0,-1
9809,2015-06-13,21:42:22,0,-1
9810,2015-06-13,21:53:11,1,44
9811,2015-06-13,21:58:53,1,132
9812,2015-06-13,22:01:22,1,19
9813,2015-06-13,22:18:16,0,-1
9814,2015-06-13,22:29:59,1,98
9815,2015-06-13,22:33:46,1,24
9816,2015-06-14,12:15:45,1,70
9817,2015-06-14,12:35:51,1,1
9818,2015-06-14,12:35:57,1,64
9819,2015-06-14,12:39:38,0,-1
9820,2015-06-14,12:58:59,1,132
9821,2015-06-14,12:59:00,1,51
9822,2015-06-14,13:19:04,1,18
9823,2015-06-14,13:27:11,0,-1
9824,2015-06-14,13:58:34,1,9
9825,2015-06-14,13:59:00,0,-1
9826,2015-06-14,14:10:47,0,-1
9827,2015-06-14,14:18:21,0,-1
9828,2015-06-14,14:37:19,1,44
9829,2015-06-14,14:42:29,1,128
9830,2015-06-14,14:49:29,0,-1
9831,2015-06-14,15:10:56,0,-1
9832,2015-06-14,15:13:55,0,-1
9833,2015-06-14,15:33:07,1,129
9834,2015-06-14,16:04:54,1,20
9835,2015-06-14,16:08:54,1,71
9836,2015-06-14,16:33:45,1,141
9837,2015-06-14,16:44:36,0,-1
9838,2015-06-14,16:44:47,1,97
9839,2015-06-14,16:48:52,1,122
9840,2015-06-14,16:56:11,1,97
9841,2015-06-14,17:34:44,1,20
9842,2015-06-14,17:42:01,1,140
9843,2015-06-14,17:44:43,1,81
9844,2015-06-14,17:59:04,1,89
9845,2015-06-14,18:02:35,1,73
9846,2015-06-14,18:06:41,1,103
9847,2015-06-14,18:10:13,0,-1
9848,2015-06-14,18:19:00,0,-1
9849,2015-06-14,18:22:49,1,82
9850,2015-06-14,18:35:49,1,130
9851,2015-06-14,18:37:14,1,69
9852,2015-06-14,18:38:02,0,-1
9853,2015-06-14,18:51:40,0,-1
9854,2015-06-14,19:03:21,0,-1
9855,2015-06-14,19:16:34,1,93
9856,2015-06-14,19:32:46,1,60
9857,2015-06-14,20:10:38,1,25
9858,2015-06-14,20:14:24,0,-1
9859,2015-06-14,20:27:49,1,46
9860,2015-06-14,20:49:49,1,64
9861,2015-06-14,21:36:05,1,78
9862,2015-06-14,21:47:27,0,-1
9863,2015-06-14,21:49:57,1,78
9864,2015-06-15,11:54:20,1,66
9865,2015-06-15,11:57:29,1,17
9866,2015-06-15,12:06:32,1,114
9867,2015-06-15,12:07:56,1,51
9868,2015-06-15,12:13:15,1,120
9869,2015-06-15,12:15:34,0,-1
9870,2015-06-15,12:15:41,1,142
9871,2015-06-15,12:19:23,1,59
9872,2015-06-15,12:22:02,1,58
9873,2015-06-15,12:22:32,0,-1
9874,2015-06-15,12:29:37,0,-1
9875,2015-06-15,12:34:40,1,134
9876,2015-06-15,12:48:24,1,103
9877,2015-06-15,12:49:49,0,-1
9878,2015-06-15,13:05:02,1,82
9879,2015-06-15,13:05:09,1,81
9880,2015-06-15,13:07:03,1,4
9881,2015-06-15,13:18:59,1,74
9882,2015-06-15,13:26:20,1,61
9883,2015-06-15,13:33:57,0,-1
9884,2015-06-15,13:43:42,0,-1
9885,2015-06-15,13:43:55,1,104
9886,2015-06-15,14:01:24,0,-1
9887,2015-06-15,14:58:28,1,2
9888,2015-06-15,15:35:01,1,24
9889,2015-06-15,15:41:39,1,39
9890,2015-06-15,15:46:43,0,-1
9891,2015-06-15,15:50:49,1,2
9892,2015-06-15,15:53:20,1,50
9893,2015-06-15,16:06:29,1,42
9894,2015-06-15,16:06:45,1,100
9895,2015-06-15,16:16:21,0,-1
9896,2015-06-15,16:16:51,0,-1
9897,2015-06-15,16:34:16,1,90
9898,2015-06-15,16:44:07,0,-1
9899,2015-06-15,16:44:29,0,-1
9900,2015-06-15,16:48:03,0,-1
9901,2015-06-15,16:53:28,1,95
9902,2015-06-15,16:55:24,1,31
9903,2015-06-15,17:06:47,1,123
9904,2015-06-15,17:23:09,1,132
9905,2015-06-15,17:26:22,0,-1
9906,2015-06-15,17:28:42,1,138
9907,2015-06-15,17:29:55,1,5
9908,2015-06-15,17:32:16,1,6
9909,2015-06-15,17:51:22,0,-1
9910,2015-06-15,17:53:27,1,94
9911,2015-06-15,17:57:57,1,65
9912,2015-06-15,18:02:30,1,59
9913,2015-06-15,18:06:31,0,-1
9914,2015-06-15,18:14:13,1,106
9915,2015-06-15,18:14:37,1,139
9916,2015-06-15,18:31:17,0,-1
9917,2015-06-15,18:31:46,0,-1
9918,2015-06-15,18:37:08,1,34
9919,2015-06-15,18:48:00,0,-1
9920,2015-06-15,18:51:55,1,26
9921,2015-06-15,19:07:21,1,25
9922,2015-06-15,19:18:21,0,-1
9923,2015-06-15,19:29:39,1,137
9924,2015-06-15,19:52:12,1,53
9925,2015-06-15,20:09:54,1,12
9926,2015-06-15,20:32:00,1,47
9927,2015-06-15,20:38:12,1,71
9928,2015-06-15,20:49:03,0,-1
9929,2015-06-15,20:55:50,1,129
9930,2015-06-15,21:10:32,0,-1
9931,2015-06-15,21:24:16,1,78
9932,2015-06-15,21:46:27,1,140
9933,2015-06-15,21:46:52,0,-1
9934,2015-06-15,21:50:00,1,6
9935,2015-06-15,21:56:29,1,4
9936,2015-06-15,22:54:40,1,130
9937,2015-06-16,11:16:25,1,125
9938,2015-06-16,11:30:04,1,58
9939,2015-06-16,12:01:31,1,49
9940,2015-06-16,12:10:24,0,-1
9941,2015-06-16,12:15:25,1,98
9942,2015-06-16,12:15:57,1,76
9943,2015-06-16,12:35:36,1,6
9944,2015-06-16,12:39:14,1,97
9945,2015-06-16,12:52:38,1,87
9946,2015-06-16,13:02:23,0,-1
9947,2015-06-16,13:03:51,0,-1
9948,2015-06-16,13:10:00,1,2
9949,2015-06-16,13:10:38,0,-1
9950,2015-06-16,13:20:16,1,111
9951,2015-06-16,13:29:39,1,119
9952,2015-06-16,13:38:26,0,-1
9953,2015-06-16,13:59:12,0,-1
9954,2015-06-16,14:01:06,1,34
9955,2015-06-16,14:08:19,1,76
9956,2015-06-16,15:07:09,1,140
9957,2015-06-16,15:21:28,1,42
9958,2015-06-16,16:25:49,1,96
9959,2015-06-16,16:34:27,0,-1
9960,2015-06-16,16:44:02,1,24
9961,2015-06-16,16:49:02,0,-1
9962,2015-06-16,17:09:45,1,59
9963,2015-06-16,17:12:09,0,-1
9964,2015-06-16,17:19:00,0,-1
9965,2015-06-16,17:25:22,1,114
9966,2015-06-16,17:27:11,1,51
9967,2015-06-16,17:48:26,0,-1
9968,2015-06-16,17:53:25,1,137
9969,2015-06-16,18:03:19,0,-1
9970,2015-06-16,18:06:39,0,-1
9971,2015-06-16,18:07:41,1,8
9972,2015-06-16,18:12:01,0,-1
9973,2015-06-16,18:52:41,0,-1
9974,2015-06-16,18:53:35,1,111
9975,2015-06-16,19:00:37,1,11
9976,2015-06-16,19:02:40,0,-1
9977,2015-06-16,19:08:28,1,75
9978,2015-06-16,19:17:31,1,87
9979,2015-06-16,19:17:34,1,118
9980,2015-06-16,19:26:39,0,-1
9981,2015-06-16,19:50:03,1,117
9982,2015-06-16,19:50:33,1,116
9983,2015-06-16,19:56:54,1,83
9984,2015-06-16,20:07:51,0,-1
9985,2015-06-16,20:24:04,1,53
9986,2015-06-16,20:54:22,1,112
9987,2015-06-16,21:42:01,1,71
9988,2015-06-16,22:17:42,1,93
9989,2015-06-16,22:25:07,1,42
9990,2015-06-16,22:38:18,1,11
9991,2015-06-17,10:52:26,1,87
9992,2015-06-17,11:18:25,1,139
9993,2015-06-17,11:25:55,1,123
9994,2015-06-17,11:31:09,1,60
9995,2015-06-17,11:43:15,1,66
9996,2015-06-17,11:48:19,1,11
9997,2015-06-17,11:53:46,1,94
9998,2015-06-17,12:00:35,1,110
9999,2015-06-17,12:05:21,1,65
10000,2015-06-17,12:18:44,1,120
10001,2015-06-17,12:36:54,1,21
10002,2015-06-17,12:39:08,0,-1
10003,2015-06-17,12:42:25,0,-1
10004,2015-06-17,12:44:31,1,102
10005,2015-06-17,12:45:35,1,21
10006,2015-06-17,12:46:11,1,100
10007,2015-06-17,12:57:10,0,-1
10008,2015-06-17,13:33:29,0,-1
10009,2015-06-17,13:58:20,1,71
10010,2015-06-17,14:03:39,1,50
10011,2015-06-17,14:08:34,1,43
10012,2015-06-17,14:10:14,1,80
10013,2015-06-17,14:35:51,0,-1
10014,2015-06-17,14:41:35,1,56
10015,2015-06-17,14:41:37,1,5
10016,2015-06-17,15:15:05,1,122
10017,2015-06-17,15:18:19,1,38
10018,2015-06-17,15:37:30,1,84
10019,2015-06-17,15:42:11,1,25
10020,2015-06-17,15:44:55,1,120
10021,2015-06-17,15:45:22,1,5
10022,2015-06-17,16:16:55,0,-1
10023,2015-06-17,16:18:06,0,-1
10024,2015-06-17,16:56:53,0,-1
10025,2015-06-17,16:57:22,0,-1
10026,2015-06-17,17:10:01,1,86
10027,2015-06-17,17:13:53,1,107
10028,2015-06-17,17:19:14,1,93
10029,2015-06-17,17:38:59,1,111
10030,2015-06-17,17:55:24,1,123
10031,2015-06-17,17:59:29,1,6
10032,2015-06-17,18:17:12,1,128
10033,2015-06-17,18:26:13,1,2
10034,2015-06-17,18:48:59,1,120
10035,2015-06-17,18:55:49,1,88
10036,2015-06-17,18:59:12,1,100
10037,2015-06-17,19:03:27,1,11
10038,2015-06-17,19:09:14,1,63
10039,2015-06-17,19:36:20,0,-1
10040,2015-06-17,20:42:37,1,103
10041,2015-06-17,21:02:38,1,36
10042,2015-06-17,21:07:29,1,62
10043,2015-06-17,21:22:31,0,-1
10044,2015-06-17,21:52:02,1,2
10045,2015-06-18,11:24:50,0,-1
10046,2015-06-18,11:29:19,1,103
10047,2015-06-18,11:41:38,1,60
10048,2015-06-18,11:48:49,0,-1
10049,2015-06-18,11:50:22,1,26
10050,2015-06-18,11:51:53,1,23
10051,2015-06-18,12:02:43,1,103
10052,2015-06-18,12:09:32,1,99
10053,2015-06-18,12:09:43,1,120
10054,2015-06-18,12:13:35,1,16
10055,2015-06-18,12:21:00,1,133
10056,2015-06-18,12:50:45,1,138
10057,2015-06-18,12:51:26,1,131
10058,2015-06-18,12:59:37,1,23
10059,2015-06-18,13:08:07,1,55
10060,2015-06-18,13:09:34,1,76
10061,2015-06-18,13:17:01,1,130
10062,2015-06-18,13:28:45,0,-1
10063,2015-06-18,13:32:02,0,-1
10064,2015-06-18,13:36:27,1,68
10065,2015-06-18,13:42:24,0,-1
10066,2015-06-18,13:49:00,1,12
10067,2015-06-18,13:50:47,1,125
10068,2015-06-18,14:02:46,0,-1
10069,2015-06-18,14:16:56,1,33
10070,2015-06-18,14:46:28,1,10
10071,2015-06-18,14:48:52,1,91
10072,2015-06-18,15:20:22,1,43
10073,2015-06-18,15:22:11,0,-1
10074,2015-06-18,15:48:06,1,107
10075,2015-06-18,16:03:06,1,94
10076,2015-06-18,16:07:56,0,-1
10077,2015-06-18,16:09:26,0,-1
10078,2015-06-18,16:15:34,1,89
10079,2015-06-18,16:21:21,1,100
10080,2015-06-18,16:24:32,1,96
10081,2015-06-18,16:30:26,1,58
10082,2015-06-18,16:56:19,1,71
10083,2015-06-18,17:09:05,1,90
10084,2015-06-18,17:34:43,1,4
10085,2015-06-18,17:44:31,1,96
10086,2015-06-18,18:06:45,0,-1
10087,2015-06-18,18:08:31,0,-1
